x_value,y_value,Minimum TWh per Year
11/20/18 0:00,64.52425413,51.9320311
11/21/18 0:00,64.93793176,51.16193537
11/22/18 0:00,64.36576742,49.98464718
11/23/18 0:00,61.49879653,49.01266611
11/24/18 0:00,58.78865727,48.10010062
11/25/18 0:00,54.05654944,46.7919119
11/26/18 0:00,53.28769255,46.43402326
11/27/18 0:00,52.40842152,46.15906032
11/28/18 0:00,52.56564678,45.76705401
11/29/18 0:00,52.72334372,45.44694892
11/30/18 0:00,52.88151375,45.40934915
12/1/18 0:00,53.04015829,45.15594916
12/2/18 0:00,53.19927877,44.79197901
12/3/18 0:00,53.21549106,43.90136213
12/4/18 0:00,53.24825079,43.4645221
12/5/18 0:00,51.91669166,43.18688221
12/6/18 0:00,49.4925587,42.07345096
12/7/18 0:00,45.54798979,41.22249719
12/8/18 0:00,45.36248033,40.76284084
12/9/18 0:00,45.49591582,40.75853638
12/10/18 0:00,45.51542758,40.71883072
12/11/18 0:00,44.71085299,39.95292047
12/12/18 0:00,44.83286126,39.15826848
12/13/18 0:00,44.22534605,39.47961863
12/14/18 0:00,42.64646712,39.49497352
12/15/18 0:00,42.01287149,39.31668085
12/16/18 0:00,42.1389101,39.3315041
12/17/18 0:00,42.26532683,40.02029988
12/18/18 0:00,42.39212281,40.81434148
12/19/18 0:00,42.51929918,41.30465477
12/20/18 0:00,42.64685708,41.51356044
12/21/18 0:00,42.77479765,41.53687164
12/22/18 0:00,42.90312204,41.73178721
12/23/18 0:00,43.03183141,41.45529773
12/24/18 0:00,43.1609269,41.09403302
12/25/18 0:00,43.29040968,41.2199758
12/26/18 0:00,43.42028091,41.9206208
12/27/18 0:00,43.55054175,42.73910008
12/28/18 0:00,43.68119338,43.39381854
12/29/18 0:00,44.0536066,44.0536066
12/30/18 0:00,45.06420434,45.06420434
12/31/18 0:00,45.805408,45.805408
1/1/19 0:00,45.84451045,45.84451045
1/2/19 0:00,45.48952921,45.48952921
1/3/19 0:00,45.66169484,45.66169484
1/4/19 0:00,46.17833291,46.17833291
1/5/19 0:00,46.36878085,46.36878085
1/6/19 0:00,46.5598399,46.5598399
1/7/19 0:00,47.00349686,47.00349686
1/8/19 0:00,47.33622847,47.33622847
1/9/19 0:00,47.65479974,47.65479974
1/10/19 0:00,47.37483899,47.37483899
1/11/19 0:00,47.38465506,47.38465506
1/12/19 0:00,47.84522254,47.84522254
1/13/19 0:00,47.95177269,47.95177269
1/14/19 0:00,47.65177364,47.65177364
1/15/19 0:00,47.53175537,47.53175537
1/16/19 0:00,47.31645929,47.31645929
1/17/19 0:00,47.23754718,47.23754718
1/18/19 0:00,46.85114106,46.85114106
1/19/19 0:00,46.65680777,45.99236514
1/20/19 0:00,46.79677819,45.05467534
1/21/19 0:00,46.92016691,44.38325863
1/22/19 0:00,46.93167168,44.34841757
1/23/19 0:00,47.0724667,44.72165552
1/24/19 0:00,47.2136841,45.02721704
1/25/19 0:00,47.34917065,45.22646189
1/26/19 0:00,47.49121816,45.75173728
1/27/19 0:00,47.44379308,46.74207536
1/28/19 0:00,47.29296267,47.29296267
1/29/19 0:00,47.28543841,47.28543841
1/30/19 0:00,47.01375148,47.01375148
1/31/19 0:00,46.93256786,46.93256786
2/1/19 0:00,46.9102676,46.9102676
2/2/19 0:00,46.73344468,46.73344468
2/3/19 0:00,46.55793326,46.55793326
2/4/19 0:00,46.74300315,46.74300315
2/5/19 0:00,47.00426106,47.00426106
2/6/19 0:00,47.10029869,47.10029869
2/7/19 0:00,47.04536729,47.04536729
2/8/19 0:00,47.47815425,47.47815425
2/9/19 0:00,48.20025069,48.20025069
2/10/19 0:00,49.06495228,49.06495228
2/11/19 0:00,49.37774354,49.37774354
2/12/19 0:00,49.38796642,49.38796642
2/13/19 0:00,49.49567305,49.49567305
2/14/19 0:00,49.23149236,49.23149236
2/15/19 0:00,48.5905059,48.5905059
2/16/19 0:00,47.93867989,47.93867989
2/17/19 0:00,46.75519153,46.74995785
2/18/19 0:00,46.8771085,46.06960598
2/19/19 0:00,47.01773982,45.75931062
2/20/19 0:00,47.15879304,45.96343081
2/21/19 0:00,47.30026942,46.61624817
2/22/19 0:00,47.44217023,46.77071061
2/23/19 0:00,47.58449674,46.32729066
2/24/19 0:00,47.72725023,45.94271299
2/25/19 0:00,47.87043198,45.94950417
2/26/19 0:00,48.01404328,45.84490327
2/27/19 0:00,48.15808541,45.21381557
2/28/19 0:00,48.30255967,44.22852499
3/1/19 0:00,48.44746734,43.85382373
3/2/19 0:00,48.59280975,44.07268484
3/3/19 0:00,48.73858818,44.62877225
3/4/19 0:00,48.88480394,44.83059945
3/5/19 0:00,49.03145835,44.89384985
3/6/19 0:00,49.17855273,44.53792129
3/7/19 0:00,49.32608839,44.32209278
3/8/19 0:00,49.47406665,43.87552808
3/9/19 0:00,49.62248885,43.25694145
3/10/19 0:00,49.77135632,42.49829064
3/11/19 0:00,49.92067039,41.79390506
3/12/19 0:00,50.0704324,41.33219759
3/13/19 0:00,50.22064369,41.02432741
3/14/19 0:00,50.37130563,41.00841939
3/15/19 0:00,50.52241954,40.76577757
3/16/19 0:00,50.6739868,40.75100004
3/17/19 0:00,50.82600876,40.94538676
3/18/19 0:00,50.97848679,41.32255661
3/19/19 0:00,51.13142225,41.84068111
3/20/19 0:00,51.28481651,42.28124592
3/21/19 0:00,51.43867096,42.72609428
3/22/19 0:00,51.59298698,43.45607881
3/23/19 0:00,51.74776594,43.91275665
3/24/19 0:00,51.90300924,44.06375937
3/25/19 0:00,52.05871826,43.75481003
3/26/19 0:00,52.21489442,43.6863913
3/27/19 0:00,52.3715391,43.53555434
3/28/19 0:00,52.52865372,43.13201908
3/29/19 0:00,52.68623968,42.67143676
3/30/19 0:00,52.83771262,42.26548931
3/31/19 0:00,52.99622576,41.95280375
4/1/19 0:00,53.15521443,41.78218376
4/2/19 0:00,53.31468008,38.15161354
4/3/19 0:00,53.47462412,40.67476696
4/4/19 0:00,53.62807304,41.01157492
4/5/19 0:00,53.78895726,41.79002303
4/6/19 0:00,53.95032413,43.00656331
4/7/19 0:00,54.1121751,42.14941551
4/8/19 0:00,54.27451163,41.98433307
4/9/19 0:00,54.43733516,41.85936746
4/10/19 0:00,54.60064717,41.58786335
4/11/19 0:00,54.76444911,40.71451018
4/12/19 0:00,54.92874246,39.77662268
4/13/19 0:00,55.09352868,38.4688378
4/14/19 0:00,55.25880927,39.19616457
4/15/19 0:00,55.4245857,39.18429313
4/16/19 0:00,55.59085946,38.93114861
4/17/19 0:00,55.75763203,38.50701596
4/18/19 0:00,55.92490493,38.24818392
4/19/19 0:00,56.09267964,37.82653705
4/20/19 0:00,56.26095768,37.52170056
4/21/19 0:00,56.42974056,37.15725238
4/22/19 0:00,56.59902978,36.87667795
4/23/19 0:00,56.76882687,37.07830683
4/24/19 0:00,56.93913335,37.44896404
4/25/19 0:00,57.10995075,37.42631451
4/26/19 0:00,57.2812806,37.12322159
4/27/19 0:00,57.45312444,36.87768673
4/28/19 0:00,57.62548382,36.85889503
4/29/19 0:00,57.79836027,36.99293311
4/30/19 0:00,57.97175535,36.45652191
5/1/19 0:00,58.14567061,35.83313101
5/2/19 0:00,58.32010763,36.12313426
5/3/19 0:00,58.49506795,36.97051788
5/4/19 0:00,58.67055315,38.34123751
5/5/19 0:00,58.84656481,38.44139442
5/6/19 0:00,59.02310451,38.2987986
5/7/19 0:00,59.20017382,38.69379601
5/8/19 0:00,59.37777434,39.19704469
5/9/19 0:00,59.55590766,38.7743739
5/10/19 0:00,59.73457539,38.16172164
5/11/19 0:00,59.91377911,36.83852781
5/12/19 0:00,60.09352045,36.46304076
5/13/19 0:00,60.27380101,36.01364866
5/14/19 0:00,60.45462242,35.67265611
5/15/19 0:00,60.63598628,35.791492
5/16/19 0:00,60.81789424,36.45938615
5/17/19 0:00,61.00034792,36.68496816
5/18/19 0:00,61.18334897,36.90645423
5/19/19 0:00,61.36689901,37.00664856
5/20/19 0:00,61.55099971,37.23999394
5/21/19 0:00,61.73565271,37.57757979
5/22/19 0:00,61.92085967,37.77761108
5/23/19 0:00,62.10662225,37.72042923
5/24/19 0:00,62.29294211,37.96890684
5/25/19 0:00,62.47982094,38.06725257
5/26/19 0:00,62.6672604,38.2771895
5/27/19 0:00,62.85526219,38.34286017
5/28/19 0:00,63.04382797,38.29078258
5/29/19 0:00,63.23295946,38.25056829
5/30/19 0:00,63.42265833,38.32474405
5/31/19 0:00,63.61292631,38.34873326
6/1/19 0:00,63.80376509,38.33111951
6/2/19 0:00,63.98685415,37.12757565
6/3/19 0:00,64.17881472,39.01205354
6/4/19 0:00,64.37135116,38.74999297
6/5/19 0:00,64.56446521,38.21753782
6/6/19 0:00,64.75815861,37.45089326
6/7/19 0:00,64.95243308,37.21862074
6/8/19 0:00,65.14729038,37.43732878
6/9/19 0:00,65.34273225,37.43773157
6/10/19 0:00,65.53876045,37.33142583
6/11/19 0:00,65.73537673,37.61839404
6/12/19 0:00,65.93258286,37.98592104
6/13/19 0:00,66.13038061,38.46401332
6/14/19 0:00,66.32877175,38.28784033
6/15/19 0:00,66.52775807,37.81358924
6/16/19 0:00,66.72734134,37.30448211
6/17/19 0:00,66.92752337,37.50268943
6/18/19 0:00,67.12830594,37.48989933
6/19/19 0:00,67.32969086,37.16477657
6/20/19 0:00,67.53167993,36.80304921
6/21/19 0:00,67.73427497,36.91847557
6/22/19 0:00,67.93747779,37.31506355
6/23/19 0:00,68.14129023,37.35873123
6/24/19 0:00,68.3457141,36.89966277
6/25/19 0:00,68.55075124,36.87759033
6/26/19 0:00,68.75640349,37.42718526
6/27/19 0:00,68.9626727,38.23943993
6/28/19 0:00,69.16956072,38.26476433
6/29/19 0:00,69.3770694,38.51768403
6/30/19 0:00,69.58520061,38.86602133
7/1/19 0:00,69.79395621,39.86889791
7/2/19 0:00,70.00333808,40.45175021
7/3/19 0:00,70.2133481,40.72110863
7/4/19 0:00,70.42398814,40.18943186
7/5/19 0:00,70.6352601,40.47233704
7/6/19 0:00,70.84716589,40.51785685
7/7/19 0:00,71.05970738,41.12796324
7/8/19 0:00,71.2728865,41.48080012
7/9/19 0:00,71.48670516,41.85750463
7/10/19 0:00,71.70116528,41.96511325
7/11/19 0:00,71.91626878,42.52892894
7/12/19 0:00,72.13201758,43.18658657
7/13/19 0:00,72.34841363,43.0670135
7/14/19 0:00,72.56545888,42.42009765
7/15/19 0:00,72.78315525,41.81144214
7/16/19 0:00,73.00150472,41.53346623
7/17/19 0:00,73.12146138,41.3429475
7/18/19 0:00,73.12146138,41.40907103
7/19/19 0:00,73.12146138,41.00889316
7/20/19 0:00,73.12146138,40.84000906
7/21/19 0:00,73.12146138,40.25691639
7/22/19 0:00,73.12146138,39.74708442
7/23/19 0:00,73.12146138,39.6020015
7/24/19 0:00,73.12146138,39.67940869
7/25/19 0:00,73.12146138,39.3671587
7/26/19 0:00,73.12146138,39.22063667
7/27/19 0:00,73.12146138,39.09861689
7/28/19 0:00,73.12146138,39.85787815
7/29/19 0:00,73.12146138,40.46906835
7/30/19 0:00,73.12146138,40.9211969
7/31/19 0:00,73.12146138,41.17939138
8/1/19 0:00,73.12146138,41.67121324
8/2/19 0:00,73.12146138,41.68670979
8/3/19 0:00,73.12146138,42.46844995
8/4/19 0:00,73.12146138,42.60377033
8/5/19 0:00,73.12146138,43.03128823
8/6/19 0:00,73.12146138,42.8275525
8/7/19 0:00,73.12146138,43.91755533
8/8/19 0:00,73.12146138,44.60356398
8/9/19 0:00,73.12146138,45.42138403
8/10/19 0:00,73.12146138,45.14948915
8/11/19 0:00,73.12146138,45.12630769
8/12/19 0:00,73.12146138,44.7612099
8/13/19 0:00,73.12146138,45.04049983
8/14/19 0:00,73.12146138,44.16573135
8/15/19 0:00,73.12146138,43.64798698
8/16/19 0:00,73.12146138,43.1795512
8/17/19 0:00,73.12146138,43.48034555
8/18/19 0:00,73.12146138,43.72410731
8/19/19 0:00,73.12146138,43.87103169
8/20/19 0:00,73.12146138,43.64333773
8/21/19 0:00,73.12146138,43.30015107
8/22/19 0:00,73.12146138,43.30621309
8/23/19 0:00,73.12146138,43.47683146
8/24/19 0:00,73.12146138,43.28477267
8/25/19 0:00,73.12146138,43.02126359
8/26/19 0:00,73.12146138,43.213987
8/27/19 0:00,73.12146138,43.57734859
8/28/19 0:00,73.12146138,44.01522625
8/29/19 0:00,73.12146138,43.86347152
8/30/19 0:00,73.12146138,43.69679632
8/31/19 0:00,73.12146138,44.01280556
9/1/19 0:00,73.12146138,44.61884702
9/2/19 0:00,73.12146138,44.84879994
9/3/19 0:00,73.12146138,45.44426991
9/4/19 0:00,73.12146138,45.99606718
9/5/19 0:00,73.12146138,46.82263867
9/6/19 0:00,73.12146138,47.3666375
9/7/19 0:00,73.12146138,47.94464691
9/8/19 0:00,73.12146138,48.28271656
9/9/19 0:00,73.12146138,48.80120905
9/10/19 0:00,73.12146138,48.78162895
9/11/19 0:00,73.12146138,49.04853525
9/12/19 0:00,73.12146138,49.62832859
9/13/19 0:00,73.12146138,50.58090977
9/14/19 0:00,73.12146138,51.059692
9/15/19 0:00,73.12146138,51.31989159
9/16/19 0:00,73.12146138,52.21116568
9/17/19 0:00,73.12146138,52.57238143
9/18/19 0:00,73.12146138,53.11405525
9/19/19 0:00,73.12146138,53.1853421
9/20/19 0:00,73.12146138,53.57829842
9/21/19 0:00,73.12146138,53.74438344
9/22/19 0:00,73.12146138,54.39870206
9/23/19 0:00,73.12146138,54.22816707
9/24/19 0:00,73.12146138,54.64158219
9/25/19 0:00,73.12146138,54.35695092
9/26/19 0:00,73.12146138,53.92722681
9/27/19 0:00,73.12146138,53.29288077
9/28/19 0:00,73.12146138,53.32643349
9/29/19 0:00,73.12146138,53.94112191
9/30/19 0:00,73.12146138,49.47682715
10/1/19 0:00,73.12146138,49.26353096
10/2/19 0:00,73.12146138,47.53556182
10/3/19 0:00,73.12146138,47.56091354
10/4/19 0:00,73.12146138,47.79184658
10/5/19 0:00,73.12146138,47.3706541
10/6/19 0:00,73.12146138,46.72266567
10/7/19 0:00,73.12146138,46.35817218
10/8/19 0:00,73.12146138,46.9224621
10/9/19 0:00,73.12146138,49.41721756
10/10/19 0:00,73.12146138,50.41349977
10/11/19 0:00,73.12146138,50.70825218
10/12/19 0:00,73.12146138,51.2423892
10/13/19 0:00,73.12146138,51.77938594
10/14/19 0:00,73.12146138,52.10147313
10/15/19 0:00,73.12146138,52.25377855
10/16/19 0:00,73.12146138,51.3943568
10/17/19 0:00,73.12146138,50.85634546
10/18/19 0:00,73.12146138,50.42416163
10/19/19 0:00,73.12146138,50.39938926
10/20/19 0:00,73.12146138,50.13927936
10/21/19 0:00,73.12146138,50.16405173
10/22/19 0:00,73.12146138,49.99890259
10/23/19 0:00,73.12146138,50.61821187
10/24/19 0:00,73.12146138,51.10207984
10/25/19 0:00,73.12146138,51.80719062
10/26/19 0:00,73.12146138,53.07590228
10/27/19 0:00,73.12146138,53.5836716
10/28/19 0:00,73.12146138,53.37265351
10/29/19 0:00,73.12146138,52.90047863
10/30/19 0:00,73.12146138,52.47914992
10/31/19 0:00,73.12146138,51.64351348
11/1/19 0:00,73.12146138,51.07858107
11/2/19 0:00,73.12146138,49.85311231
11/3/19 0:00,73.12146138,48.91445538
11/4/19 0:00,73.12146138,48.66240862
11/5/19 0:00,73.12146138,48.45381819
11/6/19 0:00,73.12146138,48.52334833
11/7/19 0:00,73.12146138,48.68891034
11/8/19 0:00,73.12146138,48.72022839
11/9/19 0:00,73.12146138,48.46217587
11/10/19 0:00,73.12146138,48.09319716
11/11/19 0:00,73.12146138,47.392315
11/12/19 0:00,73.12146138,47.40876381
11/13/19 0:00,73.12146138,47.47565059
11/14/19 0:00,73.12146138,48.16370646
11/15/19 0:00,73.12146138,47.97832415
11/16/19 0:00,73.12146138,48.10453887
11/17/19 0:00,73.12146138,48.69804901
11/18/19 0:00,73.12146138,49.85940225
11/19/19 0:00,73.12146138,50.22678815
11/20/19 0:00,73.12146138,50.21433441
11/21/19 0:00,73.12146138,49.46956453
11/22/19 0:00,73.12146138,49.5417429
11/23/19 0:00,73.12146138,49.39077965
11/24/19 0:00,73.12146138,48.83522793
11/25/19 0:00,73.12146138,48.21795326
11/26/19 0:00,73.12146138,48.07943294
11/27/19 0:00,73.12146138,48.09184311
11/28/19 0:00,73.12146138,47.30268241
11/29/19 0:00,73.12146138,46.41705294
11/30/19 0:00,73.12146138,45.88221728
12/1/19 0:00,73.12146138,46.14708186
12/2/19 0:00,73.12146138,46.09557654
12/3/19 0:00,73.12146138,45.59537238
12/4/19 0:00,73.12146138,45.10465454
12/5/19 0:00,73.12146138,45.76152811
12/6/19 0:00,73.12146138,46.67267094
12/7/19 0:00,73.12146138,47.00082252
12/8/19 0:00,73.12146138,47.11474586
12/9/19 0:00,73.12146138,47.12743998
12/10/19 0:00,73.12146138,47.55287826
12/11/19 0:00,73.12146138,48.0609019
12/12/19 0:00,73.12146138,48.21965533
12/13/19 0:00,73.12146138,47.80117175
12/14/19 0:00,73.12146138,47.47139582
12/15/19 0:00,73.12146138,47.03533785
12/16/19 0:00,73.12146138,46.98339439
12/17/19 0:00,73.12146138,46.69470353
12/18/19 0:00,73.12146138,46.15513239
12/19/19 0:00,73.12146138,44.0332679
12/20/19 0:00,73.12146138,44.47529823
12/21/19 0:00,73.12146138,48.19359939
12/22/19 0:00,73.12146138,48.81775764
12/23/19 0:00,73.12146138,54.48578542
12/24/19 0:00,73.12146138,53.93487043
12/25/19 0:00,73.12146138,54.26568731
12/26/19 0:00,73.12146138,52.15096304
12/27/19 0:00,73.12146138,50.85899585
12/28/19 0:00,73.12146138,50.57559207
12/29/19 0:00,73.12146138,45.16516631
12/30/19 0:00,73.12146138,41.31321999
12/31/19 0:00,73.12146138,41.91050794
1/1/20 0:00,73.12146138,42.10812775
1/2/20 0:00,73.12146138,45.41684942
1/3/20 0:00,73.12146138,46.96824806
1/4/20 0:00,73.12146138,48.0466628
1/5/20 0:00,73.12146138,49.16273927
1/6/20 0:00,73.12146138,49.93885823
1/7/20 0:00,73.12146138,51.0950491
1/8/20 0:00,73.12146138,51.53168139
1/9/20 0:00,73.12146138,51.95420117
1/10/20 0:00,73.12146138,52.27694102
1/11/20 0:00,73.12146138,52.07885043
1/12/20 0:00,73.12146138,51.7398058
1/13/20 0:00,73.12146138,51.40964737
1/14/20 0:00,73.12146138,51.10401545
1/15/20 0:00,73.12146138,50.93632919
1/16/20 0:00,73.12146138,50.84503919
1/17/20 0:00,73.12146138,51.07334239
1/18/20 0:00,73.15409648,51.09232743
1/19/20 0:00,73.16595428,51.55556959
1/20/20 0:00,73.16595428,51.91653773
1/21/20 0:00,73.16595428,51.92457042
1/22/20 0:00,73.16595428,51.73522559
1/23/20 0:00,73.16595428,51.85631372
1/24/20 0:00,73.16595428,51.96876871
1/25/20 0:00,73.16595428,52.43596515
1/26/20 0:00,73.16595428,52.35757574
1/27/20 0:00,73.18927787,52.55934166
1/28/20 0:00,73.23865922,52.61253337
1/29/20 0:00,73.4583752,52.83415709
1/30/20 0:00,73.67875032,52.88948544
1/31/20 0:00,73.89978658,52.62050293
2/1/20 0:00,74.12148594,52.71842809
2/2/20 0:00,74.34385039,52.80980804
2/3/20 0:00,74.52818424,53.05670696
2/4/20 0:00,74.52818424,52.88539471
2/5/20 0:00,74.69587265,52.89743935
2/6/20 0:00,74.91996027,52.6328476
2/7/20 0:00,75.14472015,52.86923908
2/8/20 0:00,75.37015431,52.67318979
2/9/20 0:00,75.59626478,52.10577209
2/10/20 0:00,75.82305357,51.12641059
2/11/20 0:00,76.05052273,50.59662236
2/12/20 0:00,76.2786743,50.49589578
2/13/20 0:00,76.50751032,50.64513547
2/14/20 0:00,76.73703285,50.03675397
2/15/20 0:00,76.96724395,49.21994909
2/16/20 0:00,77.19814568,49.33744295
2/17/20 0:00,77.42974012,49.43670962
2/18/20 0:00,77.59724474,49.83683075
2/19/20 0:00,77.6408111,49.52816231
2/20/20 0:00,77.6493637,49.70740715
2/21/20 0:00,77.68954841,50.14526278
2/22/20 0:00,77.71552078,50.47345845
2/23/20 0:00,77.76154418,50.30111503
2/24/20 0:00,77.78218074,50.46185308
2/25/20 0:00,77.78218074,50.48928648
2/26/20 0:00,77.78218074,50.61273753
2/27/20 0:00,77.78218074,50.26462591
2/28/20 0:00,77.78218074,49.86027137
2/29/20 0:00,77.78218074,49.84450609
3/1/20 0:00,77.78218074,49.92694997
3/2/20 0:00,77.78218074,50.06615117
3/3/20 0:00,77.78218074,50.41780414
3/4/20 0:00,77.78218074,50.94937971
3/5/20 0:00,77.78218074,51.53366648
3/6/20 0:00,77.78218074,52.36608589
3/7/20 0:00,77.78218074,53.14919979
3/8/20 0:00,77.78218074,53.62546892
3/9/20 0:00,77.78218074,53.92049494
3/10/20 0:00,77.78218074,53.81732929
3/11/20 0:00,77.78218074,53.64861057
3/12/20 0:00,76.83752044,53.64948673
3/13/20 0:00,73.33830606,52.92094937
3/14/20 0:00,72.54382772,51.72976067
3/15/20 0:00,71.59602542,50.71429657
3/16/20 0:00,67.27702602,49.89875936
3/17/20 0:00,67.4788571,49.07706297
3/18/20 0:00,67.68129367,47.98060559
3/19/20 0:00,67.88433755,46.20254504
3/19/20 0:00,67.88433755,46.20254504
3/20/20 0:00,68.08799056,44.31189349
3/21/20 0:00,68.29225453,41.55996541
3/22/20 0:00,68.4971313,38.39428323
3/23/20 0:00,68.70262269,35.61792235
3/24/20 0:00,68.90873056,35.12495502
3/25/20 0:00,69.11545675,35.15510405
3/26/20 0:00,69.32280312,35.41990478
3/27/20 0:00,69.53077153,35.67762636
3/28/20 0:00,69.7306725,37.04269551
3/29/20 0:00,69.93986452,38.90391457
3/30/20 0:00,70.14968411,41.24435237
3/31/20 0:00,70.36013316,41.56306152
4/1/20 0:00,70.57121356,41.69934072
4/2/20 0:00,70.7829272,41.74695025
4/3/20 0:00,70.99527598,42.24926716
4/4/20 0:00,71.20826181,43.30165241
4/5/20 0:00,71.4218866,44.15329619
4/6/20 0:00,71.63615226,43.80589126
4/7/20 0:00,71.85106071,43.86137532
4/8/20 0:00,72.0666139,44.1942228
4/9/20 0:00,72.28281374,44.40912971
4/10/20 0:00,72.49966218,44.13896111
4/11/20 0:00,72.71716117,44.34651065
4/12/20 0:00,72.93531265,44.6905992
4/13/20 0:00,73.15411859,45.66952383
4/14/20 0:00,73.37358094,46.50404827
4/15/20 0:00,73.59370169,47.10512639
4/16/20 0:00,73.81448279,48.05911487
4/17/20 0:00,74.03592624,48.94135526
4/18/20 0:00,74.25803402,49.6359633
4/19/20 0:00,74.48080812,49.40954671
4/20/20 0:00,74.70425054,48.87774399
4/21/20 0:00,74.9283633,47.97363607
4/22/20 0:00,75.15314839,47.74411606
4/23/20 0:00,75.37860783,47.17840426
4/24/20 0:00,75.60474365,47.20552374
4/25/20 0:00,75.83155789,46.6334714
4/26/20 0:00,76.05905256,46.59143598
4/27/20 0:00,76.28722972,46.43754273
4/28/20 0:00,76.51609141,46.68132722
4/29/20 0:00,76.74563968,46.38619853
4/30/20 0:00,76.9758766,46.5204167
5/1/20 0:00,77.20680423,46.15589065
5/2/20 0:00,77.43842464,45.8856432
5/3/20 0:00,77.67073992,45.72483973
5/4/20 0:00,77.78218074,45.96781762
5/5/20 0:00,77.78218074,46.80048582
5/6/20 0:00,77.78218074,47.11005488
5/7/20 0:00,77.78218074,47.62717908
5/8/20 0:00,77.78218074,48.5355904
5/9/20 0:00,77.78218074,49.20577723
5/10/20 0:00,77.78218074,49.99942283
5/11/20 0:00,69.60056838,49.5658376
5/12/20 0:00,57.58870258,49.20937398
5/13/20 0:00,57.76146869,49.67900376
5/14/20 0:00,57.93475309,49.84337419
5/15/20 0:00,58.10855735,48.84149732
5/16/20 0:00,58.28288303,47.49522528
5/17/20 0:00,58.45773168,46.02371863
5/18/20 0:00,58.63310487,45.74194076
5/19/20 0:00,58.80900418,44.62265644
5/20/20 0:00,58.9854312,43.07166135
5/21/20 0:00,58.66070916,41.85167647
5/22/20 0:00,58.71141269,40.26666878
5/23/20 0:00,58.8560226,39.89408055
5/24/20 0:00,57.91936189,39.61416917
5/25/20 0:00,56.64906333,39.08300933
5/26/20 0:00,56.58149432,38.28150875
5/27/20 0:00,56.70440757,37.83860424
5/28/20 0:00,56.8745208,36.99987181
5/29/20 0:00,57.04514436,37.16908975
5/30/20 0:00,57.21627979,37.38245151
5/31/20 0:00,57.38792863,37.74295931
6/1/20 0:00,57.56009242,38.65526476
6/2/20 0:00,57.7327727,40.02372293
6/3/20 0:00,57.90597101,41.08317442
6/4/20 0:00,58.07968893,41.76004621
6/5/20 0:00,58.25392799,42.20526369
6/6/20 0:00,58.42868978,42.29186305
6/7/20 0:00,58.60397585,42.77481028
6/8/20 0:00,58.77978777,43.52377572
6/9/20 0:00,58.95612714,44.33848366
6/10/20 0:00,59.13299552,44.84823181
6/11/20 0:00,59.31039451,45.35419632
6/12/20 0:00,59.48832569,46.05807684
6/13/20 0:00,59.66679067,46.84562257
6/14/20 0:00,59.8155929,47.04584606
6/15/20 0:00,59.25646818,46.88566727
6/16/20 0:00,59.43423759,46.51859087
6/17/20 0:00,59.6125403,46.28374839
6/18/20 0:00,59.77984763,46.21120474
6/19/20 0:00,59.78051612,46.35821777
6/20/20 0:00,59.72888195,46.24071449
6/21/20 0:00,59.87684931,45.72535762
6/22/20 0:00,60.05647986,45.21584065
6/23/20 0:00,60.2366493,44.76969153
6/24/20 0:00,60.06425021,44.97096506
6/25/20 0:00,59.73101043,45.07069596
6/26/20 0:00,59.36979813,45.23179973
6/27/20 0:00,59.02477715,45.33920223
6/28/20 0:00,59.14302711,46.1907507
6/29/20 0:00,59.32045619,46.68940521
6/30/20 0:00,59.49841756,47.14970168
7/1/20 0:00,59.67691281,47.06617156
7/2/20 0:00,59.85594355,46.96621947
7/3/20 0:00,60.03551138,47.08106164
7/4/20 0:00,60.21561791,47.68688005
7/5/20 0:00,60.34515461,48.18529289
7/6/20 0:00,60.52619007,48.92151762
7/7/20 0:00,60.70776864,49.56568486
7/8/20 0:00,60.88989195,50.21666895
7/9/20 0:00,61.07256162,50.93777602
7/10/20 0:00,61.25577931,51.21394469
7/11/20 0:00,61.43954665,51.44408524
7/12/20 0:00,61.62242045,51.52847011
7/13/20 0:00,61.79875026,51.35202902
7/14/20 0:00,61.89814344,51.11941724
7/14/20 0:00,61.89814344,51.11941724
7/15/20 0:00,61.13490431,50.99646689
7/16/20 0:00,60.48691202,48.82827861
7/17/20 0:00,60.538856,46.27061279
7/18/20 0:00,60.61872126,43.78350718
7/19/20 0:00,60.44639411,43.34270567
7/20/20 0:00,60.41054346,42.59868593
7/21/20 0:00,60.56180891,41.67977503
7/22/20 0:00,60.74349433,41.08121839
7/23/20 0:00,60.92572482,42.74200231
7/24/20 0:00,61.10850199,44.76529236
7/25/20 0:00,61.2918275,46.71270903
7/26/20 0:00,61.47570298,47.02463291
7/27/20 0:00,61.66013009,48.12058169
7/28/20 0:00,61.84511048,49.21134145
7/29/20 0:00,62.03064581,49.60061723
7/30/20 0:00,62.21673775,50.05442933
7/31/20 0:00,62.40338796,50.72568818
8/1/20 0:00,62.59059812,51.04655207
8/2/20 0:00,62.77836992,51.06150021
8/3/20 0:00,62.96670503,50.40255022
8/4/20 0:00,63.15560514,49.77577593
8/5/20 0:00,63.34507196,49.66114181
8/6/20 0:00,63.53510717,49.71845887
8/7/20 0:00,63.7257125,49.47281431
8/8/20 0:00,63.91688963,49.61201289
8/9/20 0:00,64.1086403,49.62020105
8/10/20 0:00,64.30096622,50.04598495
8/11/20 0:00,64.49386912,50.46942345
8/12/20 0:00,64.68735073,50.62615027
8/13/20 0:00,64.88141278,50.85037977
